Time (s),Altitude (ft),"Vertical Speed (fps, +up)",Pitch (deg),Throttle,Fuel Mass (lbs),Lat Vel Body (fps),GridFin Cmd,Burn Phase
0.3833333333333333,79899.6381402351,-262.4849886549856,0.07016010760045004,0.0,300000.0,0.012848660749931703,1.0,0
0.39166666666666666,79897.44964982942,-262.7506257604389,0.07341343956559915,0.0,300000.0,0.013130156057637109,1.0,0
0.4,79895.25894575939,-263.016262824712,0.07674293266837723,0.0,300000.0,0.013412058218766692,1.0,0
0.4083333333333333,79893.06602805108,-263.2818998477038,0.08014874904906068,0.0,300000.0,0.01369437337451007,1.0,0
0.4166666666666667,79890.87089668587,-263.5475368293142,0.08363105104168314,0.0,300000.0,0.013977107839169924,1.0,0
0.425,79888.6735516712,-263.81317376944094,0.08719000117408904,0.0,300000.0,0.01426026810167023,1.0,0
0.43333333333333335,79886.4739930071,-264.07881066798296,0.09082576216797084,0.0,300000.0,0.014543860826754889,1.0,0
0.44166666666666665,79884.27222068608,-264.3444475248379,0.09453849693905077,0.0,300000.0,0.014827892856663857,1.0,0
0.45,79882.06823472679,-264.6100843399035,0.09832836859698396,0.0,300000.0,0.015112371213832944,1.0,0
0.4583333333333333,79879.8620351106,-264.87572111307696,0.10219554044568442,0.0,300000.0,0.015397303101328589,1.0,0
0.4666666666666667,79877.6536218524,-265.14135784425514,0.10614017598316572,0.0,300000.0,0.01568269590565822,1.0,0
0.475,79875.44299494848,-265.4069945333346,0.11016243890178545,0.0,300000.0,0.01596855719797469,1.0,0
0.48333333333333334,79873.23015438765,-265.67263118021094,0.1142624930882018,0.0,300000.0,0.016254894736682648,1.0,0
0.49166666666666664,79871.01510018855,-265.9382677847805,0.11844050262348736,0.0,300000.0,0.016541716467651672,1.0,0
0.5,79868.79783233628,-266.20390434693803,0.12269663178335904,0.0,300000.0,0.01682903052764233,1.0,0
0.5083333333333333,79866.578350842,-266.4695408665789,0.1270310450379532,0.0,300000.0,0.017116845245331927,1.0,0
0.5166666666666666,79864.35665569454,-266.73517734359757,0.13144390705218909,0.0,300000.0,0.017405169143237077,1.0,0
0.525,79862.13274690509,-267.0008137778875,0.13593538268566327,0.0,300000.0,0.017694010939538138,1.0,0
0.5333333333333333,79859.90662447363,-267.2664501693439,0.14050563699285426,0.0,300000.0,0.01798337955016774,1.0,0
0.5416666666666666,79857.67828839272,-267.5320865178588,0.14515483522308395,0.0,300000.0,0.018273284090318545,1.0,0
0.55,79855.44773866609,-267.7977228233258,0.14988314282069237,0.0,300000.0,0.018563733876662138,1.0,0
0.5583333333333333,79853.21497529745,-268.06335908563733,0.15469072542509482,0.0,300000.0,0.018854738428965966,1.0,0
0.5666666666666667,79850.97999828681,-268.32899530468603,0.15957774887075846,0.0,300000.0,0.019146307471292506,1.0,0
0.575,79848.74280763045,-268.59463148036303,0.16454437918744735,0.0,300000.0,0.019438450936410938,1.0,0
0.5833333333333334,79846.50340333208,-268.86026761256034,0.1695907826001967,0.0,300000.0,0.019731178964028886,1.0,0
0.5916666666666667,79844.261785388,-269.12590370116857,0.17471712552936308,0.0,300000.0,0.02002450190593926,1.0,0
0.6,79842.01795379817,-269.3915397460787,0.17992357459080574,0.0,300000.0,0.02031843032610174,1.0,0
0.6083333333333333,79839.7719085738,-269.6571757471805,0.18521029659590638,0.0,300000.0,0.020612975003199224,1.0,0
0.6166666666666667,79837.52364969626,-269.9228117043644,0.19057745855160632,0.0,300000.0,0.020908146932455116,1.0,0
0.625,79835.27317718789,-270.18844761751916,0.19602522766057356,0.0,300000.0,0.021203957327483224,1.0,0
0.6333333333333333,79833.02049103379,-270.45408348653444,0.20155377132122865,0.0,300000.0,0.021500417622825084,1.0,0
0.6416666666666666,79830.76559124142,-270.71971931129843,0.20716325712778388,0.0,300000.0,0.02179753947503435,1.0,0
0.65,79828.50847781077,-270.9853550916995,0.21285385287041966,0.0,300000.0,0.022095334765801437,1.0,0
0.6583333333333333,79826.24915073812,-271.25099082762546,0.21862572653527929,0.0,300000.0,0.0223938156029672,1.0,0
0.6666666666666666,79823.98761001974,-271.5166265189638,0.22447904630462598,0.0,300000.0,0.022692994322294817,1.0,0
0.675,79821.72385566682,-271.7822621656011,0.230413980556796,0.0,300000.0,0.022992883491343458,1.0,0
0.6833333333333333,79819.45788767189,-272.04789776742416,0.236430697866429,0.0,300000.0,0.02329349590871148,1.0,0
0.6916666666666667,79817.18970604241,-272.3135333243195,0.24252936700441177,0.0,300000.0,0.023594844608703168,1.0,0
0.7,79814.91931077465,-272.5791688361723,0.24871015693805917,0.0,300000.0,0.02389694286203132,1.0,0
0.7083333333333334,79812.6467018649,-272.84480430286806,0.254973236831109,0.0,300000.0,0.02419980417779139,1.0,0
0.7166666666666667,79810.37187932432,-273.110439724292,0.26131877604387677,0.0,300000.0,0.02450344230624584,1.0,0
0.725,79808.09484314173,-273.376075100328,0.26774694413325656,0.0,300000.0,0.024807871240215634,1.0,0
0.7333333333333333,79805.81559331715,-273.6417104308607,0.27425791085290385,0.0,300000.0,0.025113105217667228,1.0,0
0.7416666666666667,79803.53412985802,-273.9073457157735,0.2808518461531432,0.0,300000.0,0.02541915872375091,1.0,0
0.75,79801.25045276806,-274.17298095494954,0.287528920181261,0.0,300000.0,0.025726046492534536,1.0,0
0.7583333333333333,79798.9645620361,-274.4386161482716,0.29428930328140485,0.0,300000.0,0.026033783509797515,1.0,0
0.7666666666666666,79796.67645768076,-274.70425129562244,0.30113316599477025,0.0,300000.0,0.026342385014421724,1.0,0
0.775,79794.38613968343,-274.9698863968831,0.308060679059619,0.0,300000.0,0.026651866500902885,1.0,0
0.7833333333333333,79792.09360805154,-275.2355214519365,0.3150720134113761,0.0,300000.0,0.026962243722100356,1.0,0
0.7916666666666666,79789.79886278883,-275.5011564606622,0.32216734018271115,0.0,300000.0,0.027273532689962736,1.0,0
0.8,79787.50190389156,-275.7667914229418,0.32934683070364307,0.0,300000.0,0.027585749679337385,1.0,0
0.8083333333333333,79785.20273135602,-276.03242633865534,0.33661065650156863,0.0,300000.0,0.027898911229006354,1.0,0
0.8166666666666667,79782.90134519339,-276.29806120768217,0.343958989301324,0.0,300000.0,0.02821303414424639,1.0,0
0.825,79780.5977453962,-276.56369602990225,0.35139200102538826,0.0,300000.0,0.028528135499369542,1.0,0
0.8333333333333334,79778.29193196446,-276.829330805194,0.3589098637937971,0.0,300000.0,0.028844232639556613,1.0,0
0.8416666666666667,79775.98390490562,-277.09496553343587,0.36651274992432076,0.0,300000.0,0.029161343183238597,1.0,0
0.85,79773.6736642085,-277.36060021450623,0.3742008319325564,0.0,300000.0,0.02947948502454585,1.0,0
0.8583333333333333,79771.36120988801,-277.62623484828237,0.3819742825318991,0.0,300000.0,0.029798676335209634,1.0,0
0.8666666666666667,79769.04654192924,-277.8918694346415,0.38983327463374784,0.0,300000.0,0.0301189355663309,1.0,0
0.875,79766.72966034338,-278.15750397346056,0.39777798134752196,0.0,300000.0,0.03044028145253519,1.0,0
0.8833333333333333,79764.41056513786,-278.4231384646152,0.4058085759806966,0.0,300000.0,0.030762733012762028,1.0,0
0.8916666666666666,79762.08925629407,-278.68877290798156,0.4139252320390097,0.0,300000.0,0.0310863095519041,1.0,0
0.9,79759.76573381945,-278.95440730343483,0.42212812322633003,0.0,300000.0,0.03141103066555352,1.0,0
0.9083333333333333,79757.43999771774,-279.22004165084985,0.43041742344501527,0.0,300000.0,0.031736916239572296,1.0,0
0.9166666666666666,79755.11204798892,-279.4856759501012,0.43879330679573714,0.0,300000.0,0.03206398645468131,1.0,0
0.9249999999999999,79752.781884633,-279.75131020106295,0.4472559475776876,0.0,300000.0,0.032392261787625554,1.0,0
0.9333333333333333,79750.44950764999,-280.01694440360825,0.4558055202886169,0.0,300000.0,0.032721763013675284,1.0,0
0.9416666666666667,79748.11491703242,-280.2825785576106,0.4644421996249714,0.0,300000.0,0.033052511209212626,1.0,0
0.95,79745.7781127952,-280.54821266294203,0.47316616048183974,0.0,300000.0,0.033384527754265564,1.0,0
0.9583333333333334,79743.43909493834,-280.81384671947507,0.4819775779532174,0.0,300000.0,0.03371783433444306,1.0,0
0.9666666666666667,79741.0978634432,-281.0794807270813,0.49087662733190945,0.0,300000.0,0.0340524529436699,1.0,0
0.975,79738.75441832468,-281.34511468563164,0.4998634841097171,0.0,300000.0,0.03438840588661901,1.0,0
0.9833333333333333,79736.40875958651,-281.61074859499735,0.5089383239774448,0.0,300000.0,0.034725715781162195,1.0,0
0.9916666666666667,79734.06088721752,-281.87638245504826,0.5181013228250543,0.0,300000.0,0.035064405560651574,1.0,0
1.0,79731.7108012326,-282.1420162656541,0.527352656741692,0.0,300000.0,0.035404498476581864,1.0,0
1.0083333333333333,79729.35850162059,-282.40765002668456,0.5366925020157738,0.0,300000.0,0.03574601810076165,1.0,0
1.0166666666666666,79727.0039883852,-282.67328373800825,0.5461210351350684,0.0,300000.0,0.03608898832857177,1.0,0
1.025,79724.64726152271,-282.9389173994935,0.5556384327867615,0.0,300000.0,0.036433433380042735,1.0,0
1.0333333333333332,79722.28832104802,-283.2045510110083,0.5652448718575628,0.0,300000.0,0.03677937780395191,1.0,0
1.0416666666666667,79719.9271669425,-283.47018457241995,0.574940529433777,0.0,300000.0,0.03712684647925661,1.0,0
1.05,79717.5637992248,-283.73581808359546,0.5847255828013525,0.0,300000.0,0.037475864618808113,1.0,0
1.0583333333333333,79715.19821787253,-284.0014515444015,0.5946002094459777,0.0,300000.0,0.037826457769968985,1.0,0
1.0666666666666667,79712.83042290807,-284.26708495470365,0.6045645870531666,0.0,300000.0,0.0381786518188149,1.0,0
1.075,79710.46041432396,-284.5327183143674,0.6146188935083391,0.0,300000.0,0.03853247299214309,1.0,0
1.0833333333333333,79708.08819211274,-284.7983516232582,0.6247633068969018,0.0,300000.0,0.03888794786098072,1.0,0
1.0916666666666666,79705.71375628933,-285.06398488124006,0.6349980055042566,0.0,300000.0,0.039245103340607324,1.0,0
1.1,79703.33710684627,-285.3296180881775,0.6453231678160173,0.0,300000.0,0.03960396669679131,1.0,0
1.1083333333333334,79700.95824378356,-285.59525124393343,0.6557389725179585,0.0,300000.0,0.039964565544996083,1.0,0
1.1166666666666667,79698.5771671012,-285.86088434837154,0.6662455984961335,0.0,300000.0,0.04032692785544573,1.0,0
1.125,79696.19387680292,-286.1265174013539,0.6768432248369785,0.0,300000.0,0.040691081954864455,1.0,0
1.1333333333333333,79693.80837288126,-286.39215040274246,0.6875320308273992,0.0,300000.0,0.04105705652875291,1.0,0
1.1416666666666666,79691.4206553474,-286.65778335239935,0.6983121959547767,0.0,300000.0,0.04142488062445554,1.0,0
1.15,79689.03072419763,-286.9234162501849,0.7091838999070893,0.0,300000.0,0.04179458365438854,1.0,0
1.1583333333333332,79686.63857943565,-287.1890490959603,0.720147322573058,0.0,300000.0,0.042166195397420114,1.0,0
1.1666666666666667,79684.24422105402,-287.45468188958546,0.7312026440420807,0.0,300000.0,0.0425397460029944,1.0,0
1.175,79681.84764905274,-287.7203146309197,0.7423500446044449,0.0,300000.0,0.04291526599346013,1.0,0
1.1833333333333333,79679.44886344299,-287.98594731982195,0.7535897047513049,0.0,300000.0,0.04329278626615554,1.0,0
1.1916666666666667,79677.04786421359,-288.251579956151,0.7649218051748129,0.0,300000.0,0.043672338096759494,1.0,0
1.2,79674.64465137571,-288.51721253976496,0.776346526768227,0.0,300000.0,0.04405395314160554,1.0,0
1.2083333333333333,79672.23922491819,-288.78284507052075,0.7878640506259016,0.0,300000.0,0.04443766344163691,1.0,0
1.2166666666666666,79669.83158485591,-289.04847754827614,0.7994745580434073,0.0,300000.0,0.04482350142295147,1.0,0
1.225,79667.42173117772,-289.3141099728871,0.8111782305176535,0.0,300000.0,0.045211499902430424,1.0,0
1.2333333333333334,79665.0096638836,-289.5797423442099,0.8229752497469224,0.0,300000.0,0.04560169208869985,1.0,0
1.2416666666666667,79662.59538298473,-289.84537466209963,0.8348657976309147,0.0,300000.0,0.04599411158451586,1.0,0
1.25,79660.17888846993,-290.11100692641145,0.8468500562708912,0.0,300000.0,0.04638879239169674,1.0,0
1.2583333333333333,79657.76018034667,-290.37663913699964,0.8589282079697239,0.0,300000.0,0.04678576891229716,1.0,0
1.2666666666666666,79655.33925860375,-290.6422712937182,0.8711004352319694,0.0,300000.0,0.04718507595192209,1.0,0
1.275,79652.91612326726,-290.9079033964207,0.8833669207639152,0.0,300000.0,0.04758674872229257,1.0,0
1.2833333333333332,79650.4907743074,-291.17353544495927,0.8957278474737707,0.0,300000.0,0.0479908228452996,1.0,0
1.2916666666666667,79648.06321174651,-291.4391674391868,0.9081833984715688,0.0,300000.0,0.04839733435433108,1.0,0
1.3,79645.63343558088,-291.704799378955,0.9207337570694394,0.0,300000.0,0.04880631969863611,1.0,0
1.3083333333333333,79643.20144579932,-291.9704312641148,0.9333791067814894,0.0,300000.0,0.049217815745609406,1.0,0
1.3166666666666667,79640.76724240556,-292.2360630945174,0.9461196313240715,0.0,300000.0,0.049631859782919646,1.0,0
